ID_CLIENT,CLERK_TYPE,PAYMENT_DAY,APPLICATION_SUBMISSION_TYPE,QUANT_ADDITIONAL_CARDS,POSTAL_ADDRESS_TYPE,SEX,MARITAL_STATUS,QUANT_DEPENDANTS,EDUCATION_LEVEL,STATE_OF_BIRTH,CITY_OF_BIRTH,NACIONALITY,RESIDENCIAL_STATE,RESIDENCIAL_CITY,RESIDENCIAL_BOROUGH,FLAG_RESIDENCIAL_PHONE,RESIDENCIAL_PHONE_AREA_CODE,RESIDENCE_TYPE,MONTHS_IN_RESIDENCE,FLAG_MOBILE_PHONE,FLAG_EMAIL,PERSONAL_MONTHLY_INCOME,OTHER_INCOMES,FLAG_VISA,FLAG_MASTERCARD,FLAG_DINERS,FLAG_AMERICAN_EXPRESS,FLAG_OTHER_CARDS,QUANT_BANKING_ACCOUNTS,QUANT_SPECIAL_BANKING_ACCOUNTS,PERSONAL_ASSETS_VALUE,QUANT_CARS,COMPANY,PROFESSIONAL_STATE,PROFESSIONAL_CITY,PROFESSIONAL_BOROUGH,FLAG_PROFESSIONAL_PHONE,PROFESSIONAL_PHONE_AREA_CODE,MONTHS_IN_THE_JOB,PROFESSION_CODE,OCCUPATION_TYPE,MATE_PROFESSION_CODE,EDUCATION_LEVEL.1,FLAG_HOME_ADDRESS_DOCUMENT,FLAG_RG,FLAG_CPF,FLAG_INCOME_PROOF,PRODUCT,FLAG_ACSP_RECORD,AGE,RESIDENCIAL_ZIP_3,PROFESSIONAL_ZIP_3,TARGET_LABEL_BAD=0
30231,0,0,0,0,1,0,1,3,2,2,3,0,BA,CAMACARI,PHOC II,0,3,3,3,1,1,4360,394,0,1,0,0,1,3,3,4,0,0,3,3,3,1,3,3,2,4,3,3,0,1,0,0,1,0,26,3,3,0
28472,1,1,0,0,0,1,1,5,3,3,4,1,BA,SALVADOR,CAJAZEIRAS XI,1,3,3,3,0,1,1776,581,0,1,1,0,0,3,3,3,2,0,3,3,3,1,3,2,3,3,2,3,1,0,1,0,1,0,30,3,3,1
18550,0,1,0,0,0,1,1,4,3,3,4,1,AP,MACAPA,TREM,0,2,3,3,1,0,1470,446,0,0,1,0,0,3,3,3,0,0,3,2,2,0,3,3,3,3,2,3,1,0,1,1,0,0,35,2,3,0
21133,0,2,0,0,1,0,1,3,3,3,3,1,CE,BANABUIU,CENTRO,1,3,3,3,1,1,863,555,1,0,0,0,0,3,3,2,0,1,3,3,3,1,3,3,3,3,3,3,1,0,1,0,0,1,39,3,3,1
28846,0,0,0,0,0,1,0,3,3,4,3,0,BA,VALENCA,CENTRO,1,3,5,3,0,0,3215,590,0,1,1,0,1,3,4,2,0,1,2,2,3,0,3,3,3,3,3,3,1,1,1,1,0,0,37,3,3,1
1460,0,1,0,0,1,0,1,4,3,3,3,1,SP,BARIRI,CENTRO,0,2,2,3,1,1,2748,560,1,0,0,0,0,2,3,2,0,0,3,3,3,0,3,3,3,2,2,3,0,1,1,1,1,1,51,3,2,0
34981,0,0,0,0,1,1,0,3,3,3,4,1,MG,Betim,Jardim alterosa,0,3,2,3,1,0,3211,505,1,1,1,1,0,3,4,3,1,1,3,4,3,0,3,3,3,3,3,3,1,1,1,0,1,0,62,2,3,1
45616,1,0,0,0,0,0,0,3,3,2,3,0,MG,FORMIGA,SAGRADO CORACAO DE JESUS,0,3,4,4,0,0,2171,356,1,0,0,0,1,3,4,3,0,0,2,3,2,1,3,3,4,3,3,3,0,0,1,1,0,0,28,3,3,0
1687,0,0,0,1,0,0,1,5,4,5,3,1,RN,NATAL,DA QUINTAS,0,3,4,2,1,0,3680,549,1,1,1,0,1,2,1,3,0,1,2,3,5,1,3,3,4,4,3,4,0,0,0,0,1,1,39,3,3,1
7398,0,0,0,0,1,0,0,3,4,3,3,0,MG,contagem,confisco,0,2,3,3,0,0,3374,481,1,1,0,1,1,2,2,3,0,1,3,3,3,0,3,3,3,5,2,3,1,0,1,1,1,0,35,3,3,1
25698,0,0,0,0,1,1,1,3,3,3,3,1,RN,AREIA BRANCA,PONTA DO MEL,1,2,4,3,1,0,4198,676,0,1,1,0,0,3,3,3,0,0,4,3,1,0,2,3,3,3,3,4,1,0,1,0,0,0,34,3,3,1
7486,0,0,0,0,1,1,1,2,3,4,3,1,MG,UBERABA,SAO BENEDITO,1,2,2,3,0,1,2981,608,0,1,0,1,1,3,2,3,0,1,3,3,3,1,4,3,3,3,3,3,1,0,1,0,1,1,25,2,3,1
47523,0,0,1,0,0,0,0,3,3,3,3,0,ES,PEDRO CANARIO,SANTA RITA,1,3,3,3,1,1,3848,603,0,0,0,1,0,3,2,2,1,1,4,2,3,0,2,4,4,3,4,3,1,1,0,1,0,0,33,4,2,0
42305,0,0,0,0,1,1,0,3,4,3,3,0,MT,Alta Floresta,Zona Rural,0,3,3,3,0,0,4125,442,1,0,1,0,1,3,3,4,0,0,3,3,4,0,2,3,1,3,3,3,0,0,1,1,1,0,26,3,3,0
42433,0,1,0,0,1,0,0,3,3,3,3,1,GO,Novo Gama,Parque Estrela Dalva VI Pedregal,1,2,4,2,0,1,1114,604,1,0,1,1,0,2,3,3,0,0,3,2,3,1,3,2,3,5,3,3,0,0,1,1,1,0,25,3,4,0
4577,1,0,0,0,1,0,1,3,3,1,3,0,MG,VARGINHA,CENTENARIO,0,3,3,4,1,0,3908,588,0,0,1,1,1,2,4,4,1,0,3,4,3,1,3,3,3,3,1,3,0,0,0,1,1,0,29,5,3,1
23483,1,0,1,0,0,0,0,3,4,2,3,1,CE,Fortaleza,Cristo Redentor,1,3,2,2,0,1,4029,534,1,1,0,0,1,2,3,3,0,1,4,3,3,0,3,3,4,3,4,3,1,0,1,1,1,0,25,3,2,1
12390,0,1,0,0,1,1,1,2,2,3,3,0,PB,JOAO PESSOA,TREZE DE MAIO,1,3,3,3,1,1,3143,357,0,0,0,0,0,4,3,3,1,0,3,3,3,1,3,3,3,3,3,3,0,0,1,0,1,0,33,3,2,0
1422,0,0,0,0,1,1,0,3,4,3,3,0,SP,SAO JM DA BARRA,BAIXADA,1,2,4,2,0,1,1752,563,0,1,0,1,0,3,3,3,0,1,2,3,3,1,3,3,3,3,3,6,1,0,1,0,0,1,45,3,3,1
14559,0,0,0,0,1,0,0,3,3,3,3,0,MS,JARDIM,VILA CAMISAO,0,3,2,4,1,1,3567,672,0,0,1,1,1,3,4,3,1,0,3,2,3,0,2,2,3,3,2,3,0,1,1,0,1,0,54,3,3,0
14556,0,0,0,0,1,1,1,3,4,3,3,0,MG,ARCOS,VILA BOA VISTA,1,3,3,3,0,1,3625,473,1,1,1,0,1,2,3,3,0,0,3,3,2,1,3,3,1,3,3,3,1,1,0,1,1,0,28,3,3,1
42285,0,0,0,0,0,1,0,3,3,3,3,1,RN,Parnamirim,Jardim Planalto,0,3,2,3,0,0,2836,627,0,0,1,1,1,3,2,3,0,0,2,3,2,1,3,4,3,3,4,3,0,1,1,0,1,1,47,4,2,1
4294,0,0,0,0,0,0,1,3,4,3,3,1,AL,uniao dos palmares,cohab velha,1,4,4,2,0,1,2474,400,1,1,1,1,0,3,3,3,0,1,3,4,3,0,4,2,4,3,2,3,1,0,0,1,0,1,33,3,4,1
36060,0,0,0,0,0,1,1,3,4,3,3,1,RJ,ARARUAMA,IGUABINHA,0,3,3,3,1,1,4617,367,0,0,1,0,1,3,3,3,0,1,3,3,2,1,3,3,3,3,3,3,0,0,1,0,0,1,47,3,3,0
28800,0,0,1,0,0,1,0,5,3,4,4,0,SC,Palhoca,Barra do aririz,1,3,2,4,0,0,2935,517,1,1,0,1,1,3,3,3,1,1,2,4,3,0,3,3,3,4,3,3,1,0,1,0,0,1,44,3,2,1
10301,0,0,0,2,0,1,1,3,2,3,4,0,BA,TEIXEIRA DE FREITAS,VILA CARAIPE,0,5,3,3,1,1,3225,577,0,1,1,0,0,3,3,3,0,1,1,3,4,1,3,3,3,3,3,3,1,1,0,1,1,0,28,3,3,1
25019,0,0,0,0,1,0,0,2,3,3,1,1,SP,MATAO,VILA CARDIM,1,3,3,3,1,0,2584,643,1,0,0,0,1,3,3,3,0,0,3,3,3,0,2,3,3,3,1,3,0,0,1,1,0,0,25,3,3,1
35089,0,0,0,0,1,1,0,3,3,3,3,1,DF,BRASILIA,LAGO SUL,0,3,4,4,0,0,3346,650,1,0,1,0,1,3,3,3,1,0,3,3,3,0,2,3,3,3,3,3,0,0,0,0,1,0,42,4,3,0
36312,0,0,0,0,0,1,0,2,3,3,3,1,RJ,ITABORAI,NOVA CIDADE,1,3,1,3,0,1,4148,470,1,1,0,1,1,4,3,5,0,1,3,3,3,1,3,3,3,3,3,2,1,1,0,0,0,0,25,1,3,1
49285,0,1,0,0,1,1,1,3,3,3,3,0,PA,Tucurui,Santa Isabel,0,3,4,4,0,1,3080,615,0,1,0,1,0,3,3,3,0,1,3,3,3,1,4,3,2,3,4,3,1,1,1,1,1,1,27,3,5,1
9415,0,0,0,0,1,0,0,1,3,4,3,1,CE,HORIZONTE,CENTRO,1,3,3,3,0,1,2158,501,1,1,1,0,1,2,3,2,1,1,1,3,3,1,3,4,3,3,3,3,1,1,0,0,0,0,30,3,3,1
6976,0,0,0,0,0,0,1,3,3,2,4,1,GO,PONTALINA,FREI WALTER,1,4,3,3,1,0,2600,416,1,1,1,0,1,4,4,2,0,0,3,3,3,1,3,4,3,3,3,3,1,1,0,0,0,0,25,3,3,1
34587,0,1,2,0,0,0,1,3,3,4,3,1,SP,GUARUJA,SANTO ANTONIO,0,3,3,3,0,0,2536,412,1,1,0,1,0,3,4,3,0,1,4,3,3,0,3,2,3,3,3,4,1,0,1,0,1,0,25,1,3,1
37208,0,0,0,0,1,0,1,3,3,3,2,0,SP,Sao Paulo,Vila Independencia,1,3,3,4,1,0,3830,528,1,1,1,0,0,2,3,3,0,1,3,2,3,1,3,3,4,3,3,3,1,0,1,1,1,1,38,4,3,1
33715,0,0,0,1,0,0,0,3,3,4,3,1,DF,Recanto das Emas,Recanto das Emas,0,2,3,4,0,0,3830,545,1,1,1,0,1,3,4,4,1,1,4,3,2,1,3,2,3,3,3,3,1,0,0,0,1,1,37,3,3,1
1489,0,1,0,0,1,0,0,2,3,3,3,0,PA,SANTAREM,DIAMANTINO,1,3,3,3,1,0,2378,423,1,1,0,1,0,2,3,2,0,0,3,3,2,1,3,3,3,4,2,4,1,1,1,1,0,0,45,4,3,1
33249,0,1,0,0,0,1,1,4,3,2,3,1,RJ,Rio de Janeiro,Paciencia,0,2,3,3,0,0,2256,561,0,1,1,1,0,3,5,4,0,1,2,3,2,0,3,3,3,3,3,3,1,1,0,1,1,0,25,4,5,1
34374,0,0,1,0,0,1,1,3,2,3,3,0,SP,Sumare,Parque Italia (Nova Veneza),0,2,4,3,0,0,3441,576,1,1,0,0,1,3,3,3,0,0,3,3,3,1,3,3,3,4,3,3,0,0,0,1,0,1,42,3,1,1
1855,0,1,0,0,1,0,1,3,3,3,2,1,SP,SAO PAULO,PARQUE NOVO MUNDO,1,3,4,2,1,1,3000,578,0,1,1,0,0,3,3,2,1,0,2,4,3,1,3,1,3,5,3,3,1,1,1,0,0,1,36,3,3,1
18398,0,0,0,2,1,1,1,3,3,3,4,0,PB,Campina Grande,Bodocongo,1,3,3,4,1,1,3619,661,0,1,1,1,0,3,3,5,0,1,4,4,3,1,3,3,2,1,3,3,1,0,0,1,0,0,34,3,3,1
25962,0,0,0,0,0,0,1,3,3,3,3,1,RN,NATAL,QUINTAS,0,3,3,4,1,0,4807,534,0,0,0,0,1,3,3,4,0,0,1,3,3,0,2,2,3,3,3,3,0,0,0,1,0,0,49,3,3,1
2538,0,1,1,0,1,1,1,3,2,2,3,1,MG,CAMPOS GERAIS,CIDADE NOVA,1,4,3,3,1,0,3868,509,1,0,1,0,0,3,3,3,0,1,3,3,3,0,3,3,2,4,3,3,1,0,1,0,1,1,31,3,4,0
1463,0,0,0,0,0,0,1,5,3,3,3,0,CE,PACATUBA,SAO JOSE,1,4,3,3,1,1,3492,524,1,1,0,1,1,3,2,3,0,0,3,4,3,1,2,3,2,3,3,3,1,0,0,1,0,0,33,3,3,1
2323,0,0,0,0,0,1,0,2,3,3,4,0,MG,TRES CORACOES,CENTRO,1,3,4,3,1,1,2280,578,1,0,1,1,1,2,3,3,0,1,4,3,3,0,3,3,3,3,2,4,0,0,1,1,0,1,33,3,3,0
12772,0,0,1,0,0,0,1,4,3,2,3,1,DF,Ceilandia,Ceilandia Norte,0,3,5,3,0,0,3426,593,1,1,1,1,1,3,2,3,0,0,3,5,2,0,3,3,3,2,4,3,1,0,0,0,1,0,33,4,3,1
30275,0,0,1,0,0,1,0,4,2,3,3,1,PA,PARAUAPEBAS,RIO VERDE,1,3,3,4,0,1,3349,425,1,1,1,1,1,3,4,3,0,1,5,3,3,1,3,3,2,4,3,4,1,1,0,1,0,0,42,3,3,1
28868,0,0,0,0,1,1,0,2,3,1,3,1,PA,GOIANESIA DO PARA,FLORESTA,1,3,3,2,1,1,3803,514,1,1,0,0,0,3,3,4,0,0,3,3,3,0,3,2,3,4,2,3,1,1,0,0,1,1,32,2,4,1
25728,0,0,0,0,0,1,1,3,2,2,2,0,ES,ALEGRE,VILA DO SUL,1,3,2,3,0,0,3994,635,0,1,0,0,1,3,2,3,0,0,4,3,3,0,3,3,3,4,3,3,1,0,0,1,1,0,31,3,3,1
34088,1,0,0,0,0,0,1,3,3,3,2,0,BA,TABUNA,NOVO SAO CAETANO,0,2,3,4,1,0,2782,517,1,1,0,0,1,3,3,3,0,1,3,3,4,0,5,3,3,3,3,4,1,0,1,0,1,0,29,3,3,1
9464,1,1,0,0,1,1,0,3,5,3,3,0,PI,PARNAIBA,SAO VICENTE DE PAULA,0,3,3,4,1,1,1654,379,1,1,0,0,0,4,2,3,0,0,2,3,3,0,3,2,3,3,2,3,1,0,1,0,0,1,32,3,3,1
20106,0,0,0,0,1,1,0,4,2,3,3,1,MG,TIMOTEO,MACUCO,1,3,2,3,0,0,2881,611,1,1,1,0,1,4,5,3,0,1,3,3,3,0,3,3,3,3,4,4,1,0,0,1,1,0,29,3,3,1
41865,1,3,0,1,0,0,1,2,3,4,3,0,BA,SALVADOR,NOVO HORIZONTE,0,3,3,3,0,1,4613,584,1,0,1,0,0,3,4,2,0,0,3,3,2,1,3,3,4,3,3,3,1,0,0,0,1,0,38,3,3,1
20045,0,0,0,0,0,1,0,3,3,3,3,1,PA,MARITUBA,BAIRRO NOVO,0,3,2,3,0,1,3133,443,1,1,1,1,1,3,3,3,1,0,3,4,3,1,1,3,3,3,3,3,1,1,0,1,1,0,49,3,4,1
44694,0,0,0,0,0,0,1,1,3,3,3,1,DF,SANTA MARIA,SANTA MARIA,1,5,5,3,0,0,3476,297,0,0,1,0,0,3,3,3,0,1,4,3,3,1,5,3,3,4,3,3,0,0,1,1,1,0,36,3,3,0
46745,0,0,0,0,0,1,1,3,2,2,2,1,BA,CARAVELAS,CENTRO,1,3,3,3,0,1,3294,387,1,1,1,1,0,3,3,3,0,1,1,3,3,0,3,2,4,4,3,3,1,0,0,1,1,0,35,4,3,1
6677,0,0,0,2,0,1,0,3,3,3,3,0,AM,MANAUS,COROADO 2,0,3,3,1,1,1,4140,568,0,1,0,0,0,3,3,3,0,0,4,4,3,0,3,3,2,3,3,3,1,0,0,0,1,0,44,3,3,1
24017,0,0,0,1,1,1,0,3,3,3,3,0,BA,Salvador,Pituacu,1,3,2,4,0,1,3109,462,0,1,1,1,1,3,2,4,0,0,5,3,3,0,2,3,3,3,3,3,1,0,0,1,0,0,33,4,3,1
10870,0,0,0,0,1,0,0,3,3,3,3,0,RJ,NOVA FRIBURGO,CONSELHEIRO PAU,1,2,3,3,0,0,2793,528,0,1,0,1,0,3,3,3,0,0,3,2,3,0,3,4,3,3,3,2,1,0,0,0,0,1,40,3,3,1
17447,0,1,1,0,0,1,1,3,4,4,4,1,PE,IPOJUCA,RUROPOLIS CAMELA,0,3,3,3,0,1,0,529,1,1,1,0,0,3,3,3,0,1,3,3,3,1,3,4,3,3,2,3,1,1,0,1,1,0,47,4,3,1
48383,0,0,0,1,1,0,1,2,3,4,3,1,BA,CANSANAO,CENTRO,1,3,3,4,1,1,1370,456,0,1,0,0,1,3,3,1,0,1,3,3,3,0,4,4,3,3,4,3,1,1,1,1,1,1,45,3,4,1
10442,0,0,0,0,1,1,0,3,3,3,3,0,RS,PASSO FUNDO,NENE GRAEFF,0,3,3,3,0,0,869,524,1,1,1,1,0,4,3,4,0,0,3,3,3,0,2,3,3,3,3,2,1,1,0,0,1,1,44,3,3,1
47145,0,2,1,0,1,0,0,3,1,3,2,0,PE,GARANHUNS,BRASILIA,0,3,3,3,0,0,3398,478,1,0,0,0,0,3,3,3,0,0,3,3,2,1,4,3,3,3,1,3,1,1,1,1,1,0,42,2,3,0
41738,0,0,1,1,1,1,1,3,5,4,3,0,PA,BELEM,ICOARACI,1,3,3,4,0,1,2584,592,1,1,1,1,1,3,3,3,0,0,3,3,2,1,4,3,4,3,4,3,0,0,0,0,1,0,25,5,2,1
8948,0,0,0,0,1,0,1,3,3,4,5,1,RO,ALVORADA,CENTRO,1,3,2,4,0,1,1792,420,1,1,1,1,1,3,2,3,0,0,4,4,2,1,3,2,2,3,5,4,1,1,1,0,1,1,33,3,3,1
15482,0,2,0,0,1,1,0,3,2,2,3,1,PE,SAO LOURENO D MATA,CAMARAGIBE,0,3,4,3,0,0,3688,459,0,0,1,0,0,3,4,3,0,0,3,3,2,0,2,3,4,3,3,2,1,1,0,1,1,0,35,3,3,0
39372,0,0,0,0,1,1,0,3,2,3,4,1,SP,IGUAPE,centro,0,3,3,3,0,0,1827,609,0,0,1,1,1,3,3,3,0,0,3,3,3,1,3,3,3,2,3,5,0,1,0,1,0,0,33,3,3,1
35480,0,0,0,0,1,0,0,1,5,3,3,1,MT,CUIABA,CPA II,1,3,2,3,0,1,2891,570,0,1,1,0,1,3,3,3,0,1,3,3,5,0,3,3,1,4,3,4,1,0,1,0,0,0,25,4,3,1
16808,0,3,0,0,0,0,1,3,1,3,4,1,RS,Pelotas,areal,1,3,3,3,0,0,3840,498,1,0,0,1,0,3,5,4,0,0,4,3,3,1,3,4,2,4,2,3,1,0,0,0,1,0,37,2,3,1
7364,2,0,1,0,1,0,1,4,3,3,3,1,CE,CAUCAIA,METROPOLE V,1,3,4,3,0,1,3491,554,1,1,1,1,0,3,3,3,0,1,2,3,3,0,2,3,2,3,3,3,1,1,0,0,1,1,37,3,3,1
34206,0,0,0,0,0,0,0,2,4,3,4,0,SC,FRAIBURGO,POMIFRAI,0,3,4,4,0,1,5104,620,0,0,0,1,1,3,2,2,0,1,3,4,4,0,3,3,4,3,3,3,0,1,1,1,0,0,58,4,4,0
3291,0,1,0,0,0,1,1,3,3,3,4,0,BA,POCOES,ALTO DA VITORIA,1,3,3,4,1,1,3523,472,0,0,0,0,0,3,3,3,1,1,3,3,3,0,3,4,3,3,3,3,0,1,1,0,1,1,44,3,3,0
49949,0,0,0,0,1,0,1,3,4,3,1,1,RN,Natal,Pitimbu,0,5,3,4,1,1,3838,430,1,0,0,1,1,3,3,3,0,1,3,3,3,1,4,2,4,4,3,3,0,1,0,1,0,1,35,3,3,1
43043,0,0,0,0,0,0,1,3,3,3,3,0,PE,GAMELEIRA,CENTRO,1,3,4,3,1,0,4448,594,0,1,1,0,0,3,3,2,2,0,3,3,5,1,3,5,3,3,2,3,1,1,1,1,1,0,63,2,3,1
29400,0,1,1,0,1,0,1,4,1,3,3,1,BA,FEIRA DE SANTANA,GABRIELA,0,3,3,4,0,0,4177,463,0,0,1,1,0,4,1,4,0,0,3,3,2,0,3,2,2,3,3,3,0,0,1,1,0,0,33,3,3,0
46340,0,0,1,0,0,1,0,3,4,2,3,0,RS,PELOTAS,FRAGATA,0,3,3,4,0,1,1416,528,1,0,1,0,1,3,3,3,0,0,3,3,3,0,3,3,4,3,3,3,0,1,0,0,1,0,29,1,3,1
47056,0,1,0,1,0,0,1,3,2,4,3,1,SP,JUQUITIBA,CENTRO,1,4,3,2,1,1,2186,471,1,1,0,0,0,3,3,3,0,0,4,3,3,1,3,3,3,3,4,3,1,0,0,1,1,1,42,3,3,1
27628,0,1,0,0,1,1,1,4,3,3,3,1,BA,EUNAPOLIS,PEQUI,1,3,3,3,1,1,5123,506,0,0,0,0,0,3,3,3,0,1,3,3,3,0,3,4,3,5,3,3,0,0,0,0,1,0,42,3,3,0
17419,0,0,0,0,0,1,1,4,3,3,3,1,CE,ACOPIARA,NOVA ACOPIARA,1,3,3,3,0,1,3959,490,1,1,1,0,1,4,3,3,0,1,3,3,4,0,4,3,3,4,4,3,0,0,1,1,1,0,25,2,3,1
10416,0,0,1,1,0,1,1,3,3,3,4,0,AL,ATALAIA,JOSE PAULINO,0,3,3,3,1,0,3504,497,0,1,0,0,1,3,3,2,0,0,4,3,3,0,3,3,2,3,3,3,1,1,0,1,0,0,25,3,3,1
29799,0,0,0,0,0,1,1,3,4,3,1,0,BA,PAULO AFOSNO,SIRIEMA I,0,4,3,3,0,1,3018,532,0,1,1,0,1,3,3,3,1,1,3,3,4,0,3,2,3,3,3,3,1,1,0,1,0,0,45,4,3,1
39158,0,0,0,1,0,0,1,4,3,2,3,1,RS,SAPUCAIA DO SUL,COLONIAL,1,3,2,3,0,1,4726,435,1,1,1,1,0,4,4,4,0,0,3,3,3,0,3,3,2,3,2,3,1,1,1,1,1,0,28,2,3,1
2244,1,1,0,0,0,0,0,3,3,4,3,1,AL,Maceio,Jacintinho,1,3,3,1,1,1,3353,417,1,0,1,0,0,3,3,3,0,0,3,3,3,1,3,2,4,3,2,3,0,0,1,0,1,1,40,3,3,0
34681,0,1,0,1,0,0,0,3,2,3,3,0,AL,SAO MIGUEL DOS CAMPOS,GERALDO SAMPAIO,0,3,4,2,0,1,3779,299,0,0,0,1,0,3,4,2,0,1,3,3,2,1,3,3,3,5,3,5,0,0,0,0,0,0,43,4,3,0
27891,0,0,1,0,1,0,1,4,3,4,4,0,MG,BELO HORIZONTE,MADRE GERTRUDES,0,3,4,3,1,0,2305,589,1,1,0,0,1,3,3,2,1,0,3,3,3,0,3,2,3,2,3,1,1,1,0,1,0,0,37,3,3,1
35367,0,1,0,0,1,0,1,2,3,3,2,1,PE,Recife,San Martin,1,2,3,3,0,0,3291,352,1,1,1,1,0,4,3,3,0,1,3,3,3,1,3,2,3,4,3,3,1,1,1,1,1,0,42,4,3,1
34097,0,0,0,0,0,0,0,3,4,2,3,0,RJ,SAO PEDRO DA ALDEIA,ALECRIM,0,3,3,3,0,1,2558,645,0,1,0,0,1,2,3,3,0,1,3,3,3,1,3,3,3,2,3,3,1,1,0,1,1,1,40,2,4,1
3672,0,0,0,0,0,0,0,4,3,3,4,1,GO,SANTO ANTONIO D,CENTRO,0,3,3,4,1,0,2648,595,1,1,0,1,0,2,3,3,0,1,3,3,3,1,3,3,3,3,3,4,1,1,0,1,0,0,35,2,3,1
25473,0,0,0,0,1,0,1,4,2,3,3,0,RS,SAPUCAIA DO SUL,PASQUALINE,1,1,5,3,1,1,3224,590,1,0,0,0,1,3,4,3,0,0,2,3,3,0,3,3,3,4,3,3,0,0,1,1,1,0,29,4,2,1
40495,0,2,0,0,1,1,1,3,2,3,3,0,SP,AVARE,SAO LUIZ,0,3,2,4,0,0,4493,534,0,0,1,0,0,3,4,3,0,0,2,5,5,0,3,3,3,5,3,3,1,0,0,1,1,0,33,3,2,1
11917,1,0,0,0,1,1,1,3,4,2,3,0,RJ,BELFORD ROXO,JD XAVANTES,1,3,3,3,0,0,3469,530,1,1,1,1,0,3,3,3,0,1,3,4,3,0,4,2,3,3,3,5,1,0,1,1,0,0,46,3,3,1
3996,0,0,0,0,0,0,1,3,3,3,3,0,RS,ALVORADA,UNBU II,0,3,3,4,0,1,2417,608,1,1,0,0,1,3,3,3,0,0,3,4,2,0,4,3,3,3,3,3,1,0,0,1,0,1,35,3,4,1
13113,0,0,1,0,0,0,0,3,3,3,3,1,SP,Sao Paulo,Jardim Monte Belo,0,3,3,3,1,0,4297,537,1,1,1,1,1,3,2,3,1,0,3,5,3,1,4,3,2,3,4,3,0,1,0,0,1,1,25,3,3,1
29357,0,0,0,0,1,1,1,4,3,3,2,0,TO,GURUPI,NOVO HORIZONTE,1,4,4,3,1,0,2468,408,0,1,0,1,1,3,4,4,0,0,4,0,3,0,3,3,3,2,2,4,0,0,0,0,0,1,41,3,3,1
30655,0,1,0,0,0,1,0,3,4,2,4,0,SP,Maua,Vila Feital,0,3,4,3,0,1,1552,505,1,0,0,0,0,2,3,4,0,1,3,3,3,0,2,4,3,3,3,2,1,1,0,0,1,0,44,3,3,0
47092,1,2,1,0,1,0,0,2,4,2,3,1,RS,Gravatai,Mato alto,0,3,3,2,0,1,2582,509,1,0,0,0,0,2,3,1,0,1,3,4,3,0,2,4,4,3,3,3,1,1,0,1,1,0,25,3,3,0
41558,0,0,0,0,0,0,1,3,3,3,3,0,CE,Fortaleza,Jacarecanga,0,3,3,4,1,1,3432,278,0,1,1,0,1,3,4,3,0,1,3,3,3,0,2,3,4,3,3,4,1,0,0,1,0,0,28,4,3,1
8741,0,1,0,0,1,0,1,3,3,3,3,1,PR,ASTORGA,JD LONDRINA,0,2,3,1,0,0,4843,416,0,1,0,1,0,3,3,3,0,0,3,3,3,1,3,3,3,3,3,3,1,1,1,0,0,1,34,3,3,1
44048,0,0,0,0,0,1,0,3,3,3,2,0,MT,VARZEA GRANDE,JD ELDORADO,0,3,2,3,1,1,2298,452,1,0,0,0,1,3,2,4,0,0,4,3,3,0,3,4,3,3,2,3,0,1,0,1,1,0,40,3,3,1
26405,0,0,1,0,1,1,0,3,2,3,3,0,CE,Fortaleza,Prefeito Jose Walter,0,4,4,3,1,1,3526,518,0,1,1,0,1,3,3,2,0,1,3,3,3,0,3,3,4,2,3,4,1,0,1,0,0,1,35,3,3,1
49103,0,0,0,0,0,1,1,3,2,3,3,0,SP,ARACATUBA,IVO TOZI,1,3,3,2,0,1,3407,494,1,1,0,1,0,3,4,4,0,0,3,4,4,0,3,3,3,2,3,1,1,1,1,0,1,0,42,3,3,1
27747,0,0,0,0,0,0,1,3,3,3,3,1,PR,PAISSANDU,JD CANADA II PARTE,1,3,3,3,0,0,3539,409,0,1,0,0,1,3,3,3,0,1,1,1,3,0,3,3,3,3,3,2,0,0,0,1,0,1,30,4,3,0
26495,0,0,0,0,0,0,1,2,3,2,3,1,MG,POUSO ALEGRE,SANTA LUZIA,1,4,3,3,0,1,4302,473,0,1,1,1,1,3,2,4,0,0,3,3,3,1,4,3,3,2,3,3,1,1,0,1,1,1,33,4,3,1
22667,0,1,1,0,1,1,0,3,3,2,3,1,PB,ALAGOA NOVA,CENTRO,0,4,3,1,0,1,3464,435,0,0,0,1,0,3,3,3,0,0,4,3,3,1,3,3,3,3,3,3,1,0,1,0,0,0,29,2,3,0
15277,0,0,1,0,1,0,0,3,3,3,3,0,ES,SERRA,PLANALTO SERRANO,1,4,3,2,0,1,3031,591,0,1,1,1,1,3,3,3,0,0,1,3,4,1,2,4,3,3,3,3,0,1,1,0,1,0,51,3,2,1
47875,1,0,1,0,0,0,0,3,3,3,3,1,RS,Igrejinha,Vila Nova,0,3,3,2,0,1,2898,579,0,0,1,0,1,4,4,3,1,1,3,2,3,0,2,3,3,3,3,3,0,1,0,1,1,0,25,2,3,0
33557,2,1,0,0,1,1,0,3,3,2,3,1,PE,RECIFE,CURADO,1,3,3,3,0,0,2241,569,0,1,1,0,0,4,4,2,0,0,3,3,3,1,3,3,3,3,3,3,1,0,1,0,0,1,46,2,3,1
